Genes	Log2FC	padj	volcano
TOMM20	-0.411680335873325	0.000576857076227	-1.33340452123742
TOMM22	-0.319187592941399	0.003377177641252	-0.788854930037167
TOMM34	-0.082202881255677	0.268333468261836	-0.046964573954713
TOMM40	-0.437266441766903	0.001012953600446	-1.30935520159582
TOMM40L	-0.667729226690448	4.8569598042776E-05	-2.88034049042329
TOMM5	-0.524357469504614	0.000105986679071	-2.08418917841727
TOMM6	-0.747061269772714	3.88165583177215E-07	-4.7893970811199
TOMM7	-0.590791790441838	2.06163171624986E-05	-2.76832562166005
TOMM70A	-0.565327226657041	2.80150901315136E-11	-5.96567660104888
TOP1	0.117270697140098	0.206209211517461	0.080411571635359
TOP1MT	-0.438466867320536	0.019709247996745	-0.747730679101265
TOP1P1	-0.245153744902292	0.001781799774379	-0.673962236026264
TOP1P2	-0.32926084205214	0.084179458922662	-0.353887534694473
TOP2A	-0.699750641288764	0.01336146095251	-1.31143490257347
TOP2B	-0.152669968235343	0.057261208841844	-0.189637396149851
TOP3A	-0.516878063241684	5.2839583592516E-06	-2.72758653197632
TOP3B	-0.250245140771663	0.004797017103505	-0.580325671762598
TOPBP1	-0.227845501829469	0.094701019329397	-0.233232987640038
TOPORS	-0.250480774138281	0.003738469459982	-0.607993526730768
TOR1A	-0.154130236919647	0.228063431534986	-0.09894303404465
TOR1AIP1	-0.075558970104079	0.736611592394268	-0.010031318487135
TOR1AIP2	0.037026564050534	0.587480302461608	0.008553384011024
TOR1B	-0.250078195160897	0.038934409370136	-0.352526831368664
TOR2A	-0.319293891048475	0.003123949526653	-0.7999257053834
TOR3A	-0.088764346951417	0.625658571086847	-0.018077977822854
TOX2	0.077624303329979	0.747907354939419	0.009792476319733
TOX3	-0.643788860146234	0.028056154993426	-0.999142186940802
TOX4	-0.337650629583856	2.56867898622539E-06	-1.88756499448852
TP53	0.511907896891138	0.058257322696069	0.63202681763652
TP53BP1	0.353435236564226	0.012634530032924	0.670975911390854
TP53BP2	-0.508959854951921	0.000659855350056	-1.61877290680003
TP53I13	-0.624395128181808	0.000612434898812	-2.00614412657236
TP53I3	-0.412119403511959	0.021015377448519	-0.691314970776834
TP53INP1	0.174513364253059	0.470211746435061	0.057189168321697
TP53INP2	-0.314012871253628	0.155273125511143	-0.254006174956653
TP53RK	-0.255331203109006	0.060405130031837	-0.311229887133167
TP53TG1	-0.357679017061682	0.054786004852825	-0.45115140634748
TP63	0.145782735599733	0.235736016907284	0.091489463077574
TPCN1	-0.04074028660545	0.688399277707083	-0.006606428336255
TPCN2	-0.388097674919106	0.006996388811451	-0.836399414365031
TPD52	-0.123912358219225	0.933892120423601	-0.003680604571704
TPD52L1	0.051480208862092	0.962752363137364	0.000848672180107
TPD52L2	-0.227851087020849	0.051317467827178	-0.293867471885079
TPI1	-0.314044647996728	0.012922834102872	-0.59311798459561
TPI1P2	-0.365488734439679	0.04326296003771	-0.498484152871221
TPI1P3	-0.426003087997707	0.155273125511143	-0.344595476198238
TPK1	0.306425386280643	0.067761329915873	0.358216816403657
TPM1	0.589221519315019	0.000174594602632	2.21427631336102
TPM3	-0.078365719321493	0.243603568574939	-0.048062977250171
TPMT	-0.495177528629674	0.001927706816365	-1.34438669635249
TPP1	-0.334023035597711	0.007700647078825	-0.705948593594732
TPP2	-0.205465208113614	0.06421623445489	-0.244987502000769
TPPP	0.248954892142596	0.691219844308506	0.039928332163407
TPR	-0.153418803092197	0.117825833087464	-0.142489167916934
TPRA1	-0.560988573278079	1.57236551176642E-07	-3.8166557401096
TPRG1	-0.536799141890453	0.06421623445489	-0.640055229083747
TPRG1L	-0.697372142698997	5.38135309523395E-06	-3.67452949240706
TPRKB	-0.655579589190181	1.11130192561573E-07	-4.5590105567576
TPRN	-0.207930224690222	0.328771320083512	-0.100452354633481
TPSD1	0.719361598723164	0.327157081367015	0.349065665739753
TPST1	0.490156828092057	0.01103380901782	0.959371478975418
TPST2	-0.101921086666491	0.508642385646387	-0.029922752189062
TPT1	-0.314387625365216	0.07148600324986	-0.360218733804421
TPTE2P1	-0.298992075210274	0.574780413595508	-0.071907007897907
TPX2	-0.617811729053418	0.007338079597198	-1.31866821667221
TRA2A	0.051378168314934	0.693857488607095	0.008155242277511
TRA2B	-0.133358858394609	0.02615285556228	-0.211037844217918
TRABD	-0.14679449844519	0.092315235926085	-0.151892174633065
TRADD	-0.010351589853965	0.993639909287968	-2.86839810907143E-05
TRAF1	0.387214640882281	0.009064735685992	0.790941993884123
TRAF2	-0.362549517824754	0.002451572084851	-0.946455577032094
TRAF3	0.11266210294411	0.465513273934939	0.03741147140008
TRAF3IP1	-0.198233291332498	0.001880089181428	-0.540348577367818
TRAF3IP2	0.261789233638044	0.217837583491699	0.173269704267958
TRAF3IP3	0.716546856048989	0.002033417286541	1.92878183054372
TRAF4	-0.433583890876848	0.000739499308129	-1.35757814338947
TRAF5	0.606994429545194	0.004187244416367	1.44347626760427
TRAF6	0.086693462362748	0.223499622334722	0.056413447802061
TRAF7	-0.155801094858418	0.10268755893021	-0.154006604332219
TRAFD1	0.158300170800697	0.235736016907284	0.099345080691918
TRAIP	-0.981216976004777	4.31699429711125E-05	-4.28283403396937
TRAK1	0.294951210825453	0.002451572084851	0.769986456230942
TRAK2	0.247579445922496	0.076030406176499	0.277044541616908
TRAM1	-0.037933231809519	0.82084165499333	-0.003252418535808
TRAM1L1	-0.36928140572783	0.170904126764584	-0.283330217020954
TRAM2	0.114020131969566	0.372623191664464	0.048883864699786
TRANK1	0.029504049848678	0.840175065972398	0.002231397522573
TRAP1	-0.200696730404492	0.338385020322572	-0.094445647697966
TRAPPC10	-0.094923772120838	0.169748184762107	-0.073109801497172
TRAPPC1	-0.014351070245906	0.848283434044919	-0.001025513331976
TRAPPC2	-0.309626446440925	0.001412134509546	-0.88247374548184
TRAPPC2L	-0.258200297691286	0.097046160643427	-0.261562489420389
TRAPPC2P1	-0.511561139382469	0.000301277332845	-1.80122393057136
TRAPPC3	-0.332760328944004	0.000543805486074	-1.08631486665553
TRAPPC4	0.114802506141301	0.630814119387979	0.022971820124714
TRAPPC5	-0.418182058561967	0.011543252334007	-0.810299586580939
TRAPPC6A	-0.559234233878611	0.001134132170211	-1.64713290625123
TRAPPC6B	-0.331325495424913	0.000132896011833	-1.28437932430525
TRAPPC9	-0.310131399425768	0.018299064839482	-0.53887535808806
TRDMT1	0.79350808024792	0.000296476110465	2.79950467675049
TREH	-0.104432226364644	0.980363365511358	-0.000899467032757
TREML2	0.785027681256862	0.001663237122057	2.1816279044083
TREML3	0.098997370251765	0.853502473557689	0.006810545460726
TREX1	0.187690734739456	0.382445905984302	0.07834774035463
TREX2	0.275630951583716	0.607627269486415	0.059636268967889
TRHDE	0.182374019823925	0.810883689020418	0.016603592536463
TRIAP1	-0.584561694365369	8.62139652383752E-08	-4.1295907161328
TRIB1	-0.304136910296291	0.125491405023326	-0.274144758570838
TRIB2	0.380981957612377	0.139860747882076	0.325474468900479
TRIB3	-0.318376693374051	0.14638545051724	-0.265686014866484
TRIL	0.753638304215778	7.32562742421027E-06	3.87004963646002
TRIM10	-0.76739456309623	0.004293359401745	-1.81657852373348
TRIM11	-0.203470254385029	0.064796247719096	-0.24181425290525
TRIM13	0.060510015536009	0.931453285562308	0.00186606359174
TRIM14	-0.140862477790639	0.537377594642103	-0.037993490186191
TRIM15	-0.491543470199725	0.403368838106276	-0.19381443804991
TRIM16	-0.423343842627744	0.504019270293759	-0.125967170607423
TRIM17	0.757954894574405	0.10356282282509	0.746431039657257
TRIM2	0.221089543559273	0.435947169300005	0.079717402864514
TRIM21	0.064460139188755	0.587480302461608	0.014890723404229
TRIM23	-0.314168510258783	0.000296476110465	-1.10838973874394
TRIM24	-0.747294143431412	2.34838183453736E-07	-4.95398571673857
TRIM25	-0.291266214529801	0.014121907347513	-0.538873558149033
TRIM26	-0.430446766336518	0.00030579484551	-1.51283522241054
TRIM27	-0.481648891482477	1.95147156921839E-05	-2.26839181193985
TRIM28	-0.249976488943311	0.049497814339503	-0.326322802752304
TRIM29	0.655846892730217	0.155273125511143	0.530516981404417
TRIM3	-0.050836434178132	0.595319427397786	-0.011450903984214
TRIM32	-0.058791858003303	0.364260993300276	-0.025785364172493
TRIM33	0.034006333598298	0.895421231619774	0.001631372651839
TRIM34	0.47937162394042	0.002613323745572	1.238124283028
TRIM35	-0.267611979423261	0.380407297664171	-0.112330438853994
TRIM36	0.429570473186321	0.057754632971146	0.531985732179575
TRIM37	-0.236345262248819	0.012356419825672	-0.450972130709153
TRIM38	0.120994988514454	0.173484906843666	0.09204552220653
TRIM39	-0.365554449905026	7.92201182751265E-05	-1.49919893771434
TRIM40	0.300204596379901	0.458492403632777	0.101669646833293
TRIM4	-0.165242700096153	0.087877070836104	-0.174516852060435
TRIM41	-0.354744899695626	0.001781799774379	-0.975243783908201
TRIM44	0.206805409143665	0.127489337672582	0.184992843359332
TRIM45	-0.226442897783803	0.088592267977573	-0.238354740774359
TRIM46	0.990791204490688	2.97534078128391E-05	4.48478001030385
TRIM50	0.834903172349592	0.405593950278698	0.327205676167193
TRIM5	-0.108947367814608	0.399177500408007	-0.04345190857382
TRIM52	-0.427929024426782	0.001617940820187	-1.1943658979104
TRIM54	-0.554959540013687	0.348191800677649	-0.254272172279819
TRIM56	0.410573850008454	0.053213875556767	0.523060865865685
TRIM59	0.043793587681746	0.985708401771609	0.000273777438833
TRIM6	0.828258751142062	0.019308213737126	1.4198491092901
TRIM62	0.257162290917131	0.067159570722698	0.301623616475256
TRIM65	-0.021045375220089	0.864693259492763	-0.001328761352734
TRIM66	-0.330049625029091	0.117825833087464	-0.306536718406216
TRIM67	0.211296433082905	0.554507610755342	0.054111429396091
TRIM68	-0.129617270658249	0.525292451580688	-0.036240838511755
TRIM69	0.55318315966912	0.025889480640167	0.877833445728668
TRIM7	-0.195872527725391	0.699231632114616	-0.030434464390438
TRIM78P	0.263391584381596	0.325471568002157	0.128399958494336
TRIM8	-0.255645911210777	0.011950184679534	-0.491511317960881
TRIM9	0.521804293976692	0.028947885449161	0.802734935855188
TRIO	0.434949981792567	0.006121095852052	0.962618607733084
TRIOBP	0.166821990614203	0.234191326308901	0.105169453056385
TRIP10	0.79591735435724	3.37017292539891E-06	4.35553659477617
TRIP11	0.203636482628853	0.158908449792773	0.162675616893875
TRIP12	0.086586039818953	0.451788349572186	0.029877809455803
TRIP13	-0.341095949926842	0.173484906843666	-0.259484754030104
TRIP4	-0.180791979078196	0.018905737758591	-0.311578048478218
TRIP6	0.14011597861538	0.815759847735863	0.012391531346553
TRIT1	-0.38201402443064	0.000291860897523	-1.35035237487438
TRMT1	-0.397078166360664	0.006426529828461	-0.870404661023781
TRMT11	0.035685825535627	0.909984966339858	0.001461897767319
TRMT112	-0.578034718799707	3.17946631435724E-06	-3.17783012781851
TRMT12	-0.199191423093893	0.064796247719096	-0.236729075245739
TRMT2A	-0.46264221846524	1.24723615315135E-05	-2.26882117702186
TRMT2B	-0.14730028147847	0.069613322469091	-0.170471740828602
TRMT5	-0.290075812874413	0.001491161394867	-0.819892134264472
TRMT6	-0.336244638911345	0.000659855350056	-1.06944330919354
TRMT61A	-0.356143299941322	0.004239706962966	-0.8450084434615
TRMT61B	-0.293121181002345	0.000257456100906	-1.05209892058652
TRMU	-0.275786813789248	0.032910869025235	-0.40889825654652
TRNAU1AP	-0.314226004477001	0.019512252915246	-0.537229869362635
TRNT1	0.026012163039752	0.607627269486415	0.005628062968117
TRO	-0.590236646149496	0.051317467827178	-0.76124873172981
TROVE2	-0.210085307772676	0.013814886732352	-0.390685703841138
TRPC1	0.651193654580132	0.015758623283584	1.17376466269094
TRPC2	0.240944485317516	0.443053471315796	0.085184442518542
TRPC4AP	-0.292818451979309	0.000412300091634	-0.991127963320215
TRPC5	-0.366598692982009	0.370557312645404	-0.158057051196441
TRPC6	0.890447219880887	1.44349180317572E-05	4.31028605948508
TRPM2	0.956757216089622	9.33707781209804E-05	3.85552972603346
TRPM3	-0.988310142323253	0.000102533565875	-3.94250153063345
TRPM4	0.478489429045335	0.128457452364625	0.426449251479989
TRPM6	-0.611531934811828	0.077403766405018	-0.679557466926495
TRPM7	-0.200355024890685	0.108761511069292	-0.193047028716595
TRPM8	-0.51588946085318	0.527640778306911	-0.143242717740626
TRPS1	0.257364599499228	0.717623625197419	0.037087080918866
TRPT1	-0.678546308097585	1.91645875480777E-06	-3.8795888714318
TRPV1	-0.666664504124185	0.000126877701073	-2.59773470609806
TRPV2	0.709541944283994	3.77005963797192E-05	3.13876648460706
TRPV3	0.66331646911268	0.03595817366036	0.957963219727707
TRRAP	0.250625051374024	0.054254073807832	0.317182956328035
TRUB1	0.098643261859445	0.344333525854528	0.045673871207543
TRUB2	-0.598411796109794	2.25121632851497E-05	-2.78116835288958
TSC1	-0.36598383963955	0.002516912445065	-0.951240269503757
TSC2	-0.301987616731615	0.002749601690829	-0.773308814360329
TSC22D1	0.092567313882372	0.55961838817901	0.023336962563302
TSC22D2	-0.062932087396908	0.791784767643541	-0.006380864167176
TSC22D3	0.551951849626755	0.034905687038287	0.804251142742864
TSC22D4	0.261893235331318	0.048569017067436	0.34403360922127
TSEN15	-0.27499476639533	0.006996388811451	-0.592648388358534
TSEN2	-0.332720204733603	0.001781799774379	-0.914694789764476
TSEN34	-0.409446775057108	0.000339850826437	-1.42025280673636
TSEN54	-0.441882554474134	0.000417991182697	-1.49304730386453
TSFM	-0.432653918011488	9.62687521022263E-05	-1.73776080342786
TSG101	-0.354236611321341	2.07240315652578E-06	-2.01331290377346
TSGA10	0.193988864399197	0.412218504132182	0.074660982514297
TSGA10IP	-0.846284451654665	0.009268776384313	-1.72047732952547
TSGA14	0.140448822886082	0.416574836034571	0.053413665983813
TSHZ1	-0.009373941170915	1	0
TSHZ2	0.075274786153304	0.941482162713302	0.001971288850578
TSKS	0.47110301005848	0.008660017091898	0.971641125456947
TSLP	0.773378001993076	0.178413852335321	0.57892867636925
TSN	-0.170520819573143	0.008265335319712	-0.355150450362665
TSNARE1	-0.035543762661739	0.794409491889627	-0.00355279724786
TSNAX	-0.211315465281365	0.021242250241839	-0.353488400293115
TSNAXIP1	0.149576959210894	0.805374457833263	0.014060555458093
TSPAN10	-0.388912817444303	0.054254073807832	-0.492195478921844
TSPAN1	-0.112390539093802	0.203418971454184	-0.077730257319865
TSPAN12	0.118851760068049	0.828908322789445	0.009685645877875
TSPAN13	0.442614457254085	0.241945183385161	0.272775774124608
TSPAN14	0.286896762089819	0.023356248297471	0.468099872369177
TSPAN17	-0.03035701645779	0.949931401559711	-0.00067719690885
TSPAN3	0.414120615246491	0.010530285254291	0.818948307598319
TSPAN31	-0.124077913961359	0.064796247719096	-0.147460414581442
TSPAN32	0.599558563431694	0.065355177757747	0.710309021137711
TSPAN33	-0.850695217569256	5.02016144216356E-05	-3.65737890542134
TSPAN4	0.238647735067551	0.294231418705974	0.126796155829507
TSPAN5	0.964010391814834	0.001954316535389	2.61150906152823
TSPAN6	-0.468523622388235	0.006195182402193	-1.03447481220482
TSPAN7	-0.068158113939836	0.952288429431184	-0.00144709848059
TSPAN8	0.066552777635351	0.620344761635138	0.013800841901814
TSPAN9	-0.528506787784403	0.001027262839696	-1.57934656998863
TSPO	0.866545090744756	0.000878559518661	2.64836007286114
TSPO2	-0.358542922984241	0.582437249901749	-0.084168258588186
TSPYL1	-0.202521123011923	0.285058562582775	-0.11038736003372
TSPYL2	-0.236143378877079	0.140924309721016	-0.200961341214534
TSPYL4	0.206449962595566	0.268333468261836	0.11795005708024
TSR1	0.129455267430732	0.260099714924163	0.075713223736302
TSR2	-0.479351115858112	1.00009407365008E-05	-2.39673599600206
TSSC1	-0.2306286014031	0.058257322696069	-0.284745482314294
TSSC4	-0.393577521534055	0.000782892983836	-1.22256891016033
TSSK3	-0.635683639920177	0.000594607207608	-2.050569107551
TSSK4	0.065916942794046	0.597609763717689	0.014737862710706
TSSK6	-0.32985583419095	0.040493196690653	-0.45936315131195
TSTA3	0.03801395287491	0.602778767364979	0.008357065478136
TSTD1	-0.849118402879089	2.50118916839246E-05	-3.90751846086345
TSTD2	-0.005127687346905	0.539899149336366	-0.001372617072397
TTBK1	-0.786026805874674	0.074032549415808	-0.888664059837097
TTBK2	0.158285815567557	0.241945183385161	0.097548860338287
TTC1	-0.435063822136212	0.000241701688493	-1.57350416413051
TTC12	-0.059885013838688	0.780824230042621	-0.006434448217177
TTC13	-0.193274969187237	0.182211327063418	-0.142912272358158
TTC14	-0.016108708218527	0.917879050352361	-0.000599478204293
TTC15	-0.229193592460234	0.009828018730016	-0.46011393506648
TTC16	0.412803567359881	0.032910869025235	0.612047605432758
TTC17	-0.306360475754103	0.005485919339545	-0.692604623922365
TTC19	0.142766850264396	0.283439917378092	0.078170416609557
TTC21A	0.334346811571875	0.110529217155448	0.319810383796904
TTC21B	-0.361607318012819	0.001450230228466	-1.02644517033473
TTC22	0.093093768844295	0.592743331025419	0.021144697122537
TTC23	-0.319968646235004	0.028347656505916	-0.495145988845825
TTC23L	-0.678950471563286	0.005222775171134	-1.54943196758897
TTC25	0.531793116370657	0.063124443945735	0.638046675669125
TTC26	0.152914067657606	0.607627269486415	0.033084907247919
TTC27	-0.410211362024777	7.92201182751265E-05	-1.6823442809838
TTC28	0.013733735791033	0.58507892015052	0.003197015223654
TTC3	0.091257935329177	0.435947169300005	0.032904521299848
TTC30A	-0.186045061654786	0.100216636923021	-0.185870211935442
TTC30B	0.072953666723441	0.97280349802336	0.000873611143767
TTC31	-0.747360672689825	9.83185877102191E-12	-8.22647123895909
TTC33	-0.373321683967604	3.58255145269454E-05	-1.65971636621573
TTC35	-0.083098129278272	0.506292429294369	-0.024563687907498
TTC37	-0.099281528206187	0.549493009260986	-0.025816952991996
TTC38	-0.924292961883572	4.90647465419318E-06	-4.90728432897499
TTC39B	0.4239486442819	0.06098062111216	0.515016271004023
TTC39C	-0.81044386697925	0.00012486707482	-3.16360982816155
TTC4	-0.410390392366651	3.12807321517933E-05	-1.84869507659959
TTC5	-0.087226727918228	0.137679052433217	-0.075113738151055
TTC7A	-0.251235981218	0.073413705837879	-0.28495759131758
TTC7B	0.336091300325962	0.05039569992435	0.436114262177747
TTC8	-0.187722655491851	0.169748184762107	-0.144583024598517
TTC9	0.331815915713493	0.238768587539521	0.206397068190323
